0.526422  -241.258  0.491586
177.102  -183.512  0.353087
241.702  -2.1971  0.0202573
185.469  179.981  0.764672
-1.67182  236.769  0.600224
-178.234  179.563  1.35603
-243.787  -1.34782  0.484235
-180.03  -180.539  1.31436
1.70675  -2.07678  1.01681
